X,Y,OBJECTID,BUSINESS_ID,NAME,ADDRESS,CITY,STATE,POSTAL_CODE,LATITUDE,LONGITUDE,PHONE_NUMBER
-78.848657110408169,35.789223294515295,2453,BCF6B620-00AE-23A3-59FA133E3264B3DA,INDOOR GREENS MINI GOLF AND CAFE,1951 HIGH HOUSE RD ,CARY,NC,27519,35.789216,-78.848654,19198251818
,,2454,BD0D97BE-FA5C-C29B-6089057FD3C881D9,MY PLACE,2108 S MAIN ST ,RALEIGH,NC,27587,,,19197615009
-78.62251867361843,35.869235614724516,2455,C009BEE0-A31E-63AD-AFF3F0FFBDDB31C4,PENN STATION #260,6301  FALLS OF NEUSE RD ,RALEIGH,NC,27609,35.869229,-78.622516,19198966871
-78.810976578492159,35.785819941546059,2456,C14F4C38-B96D-712F-DC54FF4E66E5303C,PAISAN'S,1275 NW MAYNARD RD ,CARY,NC,27513,35.785813,-78.810974,19193883033
-78.648279189900421,35.74908566633399,2457,C157F80A-FC68-9AF3-FD279998C6823023,Mi Rancho Mexican Restaurant,2549 S SAUNDERS ST ,RALEIGH,NC,27603-2843,35.749079,-78.648277,19198360807
,,2458,C449BEAC-E525-DBAD-A4CEA01CD4711AEC,Buffalo Brothers,4025-100 Lake Boone  Trail,RALEIGH,NC,27607,,,19197824949
-78.688941745999387,35.784376201236689,2459,C795B2F4-9202-8744-B63CFE3BADE81512,DUNKIN DONUTS #348417,3817 WESTERN BLVD ,RALEIGH,NC,27606,35.784369,-78.688939,19198586501
-78.639804595311503,35.777142271295759,2460,C877B418-B346-3FEC-B5E7588FE499AC36,KINGS BARCADE & NEPTUNE'S PARLOR,14 W. Martin ST ,RALEIGH,NC,27601-1311,35.777135,-78.639802,19198967063
-78.658513468334789,35.791427596408489,2461,CAFDA998-CA07-0A85-F4D0D56796A2D9EF,CHICK-FIL-A #2850,2000  CAMERON ST ,RALEIGH,NC,27605,35.791421,-78.658511,19198211155
-78.604505243603967,35.685638826105361,2462,CC53271A-07F5-3B48-ADE1E62CBB5C325A,MCDONALDS #13824,101 TIMBER DR ,GARNER,NC,27529,35.685632,-78.604503,19196629804
,,2463,CC5DABEE-E8DC-812F-ED67B731CFF28D0B,LA VOLTA,411-112 FAYETTEVILLE  ST ,RALEIGH,NC,27601,,,19198388700
-78.780689710362481,35.735681678079736,2464,CCDF0DE7-05FD-F1BE-5A228A476EFADFEE,GINGER ASIAN CUISINE,2048 KILDAIRE FARM RD ,CARY,NC,27518,35.735675,-78.780687,19198598998
-78.639766046081974,35.777590787340401,2465,D080182E-15BB-F12B-4B7082A75E5CD6CE,The Big Easy ,222 Fayetteville ST ,RALEIGH,NC,27601,35.777584,-78.639763,19198326082
-78.824806151726506,35.653817390135103,2466,D1A88193-B338-3103-6D4156CC1242952E,SiP Bistro,128 BASS LAKE RD ,HOLLY SPRINGS,NC,27540,35.65381,-78.824803,19197627143
-78.509248530690456,35.978893222143192,2467,D1C51E9B-CCA5-C068-2570BC825B339329,THE LEMON TREE SHOPPING CAFE,113 S WHITE  ST ,WAKE FOREST,NC,27587,35.978886,-78.509246,19195215806
-78.837854490544785,35.636270343935898,2468,D211760F-0EC0-BCA2-D96C115E14DCA2B6,HAMPTON INN & SUITES FOOD SERVICE,1516 RALPH STEPHENS RD ,HOLLY SPRINGS,NC,27540,35.636263,-78.837852,19195527610
,,2469,D22576C7-FA79-2CBA-0D16B81BA0AAB8C0,SPARIANS,141-120 PARK AT NORTH HILLS ST ,RALEIGH,NC,27609,,,111111111111111
,,2470,D2E1F968-E758-FAC4-D5BF45DA87D9DC52,DICKEY'S BARBECUE #387,2001 C WIDEWATERS PKY ,KNIGHTDALE,NC,27545,,,19192667072
,,2471,D4071B5E-EC9F-59D4-55E7997D66100519,SUSHI O,222-113 GLENWOOD AVE ,RALEIGH,NC,27603,,,19198388868
-78.537749949057897,35.947770152108895,2472,D655459E-95FF-6D26-BE46A233ED0AB437,Golden Corral #2485,11016 Capital BLVD,WAKE FOREST,NC,27587,35.947763,-78.537747,19195702808
-78.742886657545483,35.755436831492673,2473,D78C9EC1-3048-9838-FC73266452DB8378,QDOBA MEXICAN GRILL #383,2222 WALNUT  ST ,CARY,NC,27511,35.75543,-78.742884,19198541212
-78.848596131642978,35.791572428757476,2474,D804EFCA-5C21-C187-DF5E692B11ACBB89,Five Guys (Stonecreek) #0161,1856 Boulderstone WAY ,CARY,NC,27519,35.791565,-78.848593,19194651936
-78.771159208401528,35.82700589823552,2475,D8A2DE84-F305-617E-21166B1B5708D573,BURGER FI,2052 RENAISSANCE PARK PL ,CARY,NC,27513,35.826999,-78.771157,19196598700
-78.830929077085614,35.839822343631447,2476,D9399F38-3048-9933-80CD0CAC895782D5,TRIANGLE MINI MART,10420 CHAPEL HILL  RD ,MORRISVILLE,NC,27560,35.839815,-78.830926,19194691720
-78.640889710053358,35.762290274649025,2477,DB1C6766-9C65-9BA9-29B25C04DEAFB400,South Wilmington St. Center,1420 S Wilmington ST ,RALEIGH,NC,27603,35.762283,-78.640887,111111111111111
-78.596697761461712,35.857535477493599,2478,DB81D09A-698E-EC67-9F24B4AB50106724,JAMAICAN GRILLE,5500 Atlantic Springs  RD ,RALEIGH,NC,27616,35.857528,-78.596695,19198730200
-78.509621034381283,35.979129757798347,2479,DE8AEA42-1422-201B-193237DABD1D71B2,Backfins Crabhouse,110 S White  ST ,WAKE FOREST,NC,27587,35.979123,-78.509618,19195628500
-78.660445058833474,35.886182416002306,2480,DF256C36-CD54-33EE-E8AB3CB7291D6D4C,IMPERIAL GARDEN CHINESE RESTAURANT,7713 LEAD MINE RD ,RALEIGH,NC,27615-4805,35.886175,-78.660442,19198461988
-78.673867227712265,35.770100167262385,2481,E1BE210E-E801-D670-E6F6F23910444D54,THE OVAL,1910 ENTREPRENUUR ,RALEIGH,NC,27695,35.770093,-78.673865,19195137602
-78.546895918106188,35.975878414743093,2482,E269AAA0-060C-0234-B89C27CAE9E1AADF,ZAXBY'S #46101,995 DURHAM RD ,WAKE FOREST,NC,27587,35.975871,-78.546893,19194350387
-78.6929976296923,35.816777059428141,2483,E2CF5DE1-B49E-4F25-73DCB7857C77A84A,VILLAGE DELI & GRILL LAKE BOONE TRAIL,2500 WYCLIFF RD ,RALEIGH,NC,27607,35.81677,-78.692995,19198031245
-78.788459816151644,35.787046642836302,2484,E4AA313E-C70F-14D5-C799716D451928B0,Havana Grill,404 W Chatham ST ,CARY,NC,27511,35.78704,-78.788457,19194608662
-78.783350086911426,35.906857827762011,2485,E5293DB4-CE37-E536-B854EF2E0FC4213E,WHICH WICH? #182,8521 BRIER CREEK PKY ,RALEIGH,NC,27617,35.906851,-78.783347,19195446776
-78.624451962947305,35.873974669734096,2486,E5344A19-C464-83E5-1AE36B0E2005FB47,FORK AND BARREL,6675 FALLS OF NEUSE RD ,RALEIGH,NC,27615,35.873968,-78.624449,19198967560
,,2487,E5401410-C7DC-B8AD-4D4D25A9F3DF6CAF,FIESTA MEXICANA #6,428 VILLAGE PARK DR ,HOLLY SPRINGS,NC,27540,,,19193461330
-78.493274810036098,35.797979375039134,2488,E5640492-10B3-8BC7-ABCB103226CABA6A,KFC/Long John Silvers # J120031,7040 Knightdale BLVD ,KNIGHTDALE,NC,27609,35.797972,-78.493272,19192664096
-78.847230009182852,35.865469122631389,2489,E768D9D0-E273-A23D-1BC527FB6C1EF9D5,FORTUNE ASIAN BISTRO,1000 LOWER SHILOH WAY ,MORRISVILLE,NC,27560,35.865462,-78.847227,19199919918
-78.635393231255989,35.779098106221646,2490,E7936A14-E419-5A6B-ACDE95F397D384C8,POGO,110 S PERSON  ST ,RALEIGH,NC,27601,35.779091,-78.635391,19198571108
-78.765316628310629,35.792170227380979,2491,E7F680FA-3048-98E5-1A5ABF35C0DF8905,SPIRITS PUB & GRUB,701 E CHATHAM ST ,CARY,NC,27511,35.792163,-78.765314,19194627001
-78.708620393661832,35.82533244623351,2492,E9027348-BEEC-731B-9B7B8610D92CBF52,CARIBOU BRUEGGERS #312,3300 DURALEIGH RD ,RALEIGH,NC,27612,35.825325,-78.708618,19197879611
-78.783350086911426,35.906857827762011,2493,61233C30-94C0-28F8-B49B58460C1E68E0,FIREWURST,8531 BRIER CREEK PKY ,RALEIGH,NC,27617,35.906851,-78.783347,19194063473
-78.676053523038846,35.778365253218425,2494,636CA54D-1422-201B-19E76B3D974EEB11,BRUEGGERS BAGELS #101,2231 AVENT FERRY RD ,RALEIGH,NC,27616,35.778358,-78.676051,19198281416
-78.851335524331375,35.731549303242737,2495,63D309CF-B45C-28A8-931096D41F3F74DD,ROCK HARBOR GRILL,121 N SALEM ST ,APEX,NC,27502,35.731542,-78.851333,19192676452
-78.570148586232634,35.800462822292808,2496,654,FOUR BROTHERS NY PIZZERIA,3919 NEW BERN AVE ,RALEIGH,NC,27610,35.800456,-78.570146,111111111111111
,,2497,661C3656-1422-201B-198084B6080485E6,Pho2 Far East,4011-133 Capital  BLVD ,RALEIGH,NC,27604,,,19196055320
-78.810659259647707,35.80602767867282,2498,6660231C-FB2F-A26E-AA052323D5A2AA45,HIBACHI SUSHI SUPREME BUFFET,9601 CHAPEL HILL RD ,MORRISVILLE,NC,27560,35.806021,-78.810657,19192340232
-78.693787539531684,35.816182200099966,2499,6987D779-15C0-135A-BE3B5DC91ED4EC13,Starbucks Coffee #11189,3800 Lake Boone TRL ,RALEIGH,NC,27607,35.816175,-78.693785,19197816211
-78.541233265084898,35.941963523048976,2500,6A80F76C-866A-AC01-E3589A05304736A5,Bruegger's Bagels,10750 Wakefield Commons DR ,RALEIGH,NC,27614,35.941956,-78.541231,19194532700
-78.63649026240563,35.7766638141999,2501,6A8237CB-DEDE-1398-CD6103E5D7E11C38,BATTISTELLA'S,200 E MARTIN ST ,RALEIGH,NC,27601,35.776657,-78.636488,19198032393
,,2502,6ABFDD5F-131F-1770-9961176B5EA12E58,YUM YUM THAI CUISINE,1861 N HARRISON AVE ,CARY,NC,27513,,,19196771166
-78.655427149222746,35.718918307417276,2503,EB1CA353-AAB6-C196-096CF82293D1FE51,WENDY'S #10533,4510 FAYETTEVILLE RD ,RALEIGH,NC,27603,35.718911,-78.655425,19196610711
-78.370687942081346,35.781519740583775,2504,EF89241B-E261-9B19-98A6C46F629F0FF2,AGAVE MEXICAN BAR & GRILL,18 W THIRD ST ,WENDELL,NC,27591,35.781513,-78.370685,19193650069
-78.578999861772829,35.843412373844153,2505,EF90D1A4-DDC0-9130-24EC342C1E15879B,CAPTAIN J'S INTERNATIONAL BUFFET,4420 Capital BLVD ,RALEIGH,NC,27604,35.843405,-78.578997,19199007665
-78.846525932820882,35.821119704146263,2506,EF98C924-AADB-C935-DC0581F21EC0164B,THAI'S NOODLE,2101 GRACE PARK DR ,MORRISVILLE,NC,27560,35.821113,-78.846523,19194813038
-78.611559274200957,35.83877396933152,2507,EFE33C5F-0D40-DB64-DEBBFF4A4F33EE8C,MCDONALD'S #35756,4212 WAKE FOREST RD ,RALEIGH,NC,27609,35.838767,-78.611557,19198621996
-78.764435161645494,35.788484015826903,2508,F03F4BB1-914F-DC57-1FB3A50B25E0B936,El Cuscatleco Restaurant,1383 SE MAYNARD RD ,CARY,NC,27511,35.788477,-78.764433,19196502706
-78.704585369873072,35.825592311289086,2509,F09CD884-3048-98E5-1A6E96ED53248B19,SUBWAY #37620,4111 ED DR ,RALEIGH,NC,27612,35.825585,-78.704583,19194200260
-78.618743402554415,35.866286536207824,2510,F0AB8739-ABE1-7F98-48FEAEF2E0DF9D67,JET'S PIZZA #7,6132 FALLS OF NEUSE RD ,RALEIGH,NC,27609,35.866279,-78.618741,19198722221
-78.657298008044222,35.902330434853944,2511,F215DE9A-1422-201B-19801008E496402E,BRUEGGERS BAGELS #192,9704 STRICKLAND RD ,RALEIGH,NC,27615,35.902323,-78.657295,19198460183
,,2512,F23D2E6D-161D-C3B6-667452B9720DE87B,Subway #37092,1018-I Shoppes at Midway Plantation ,KNIGHTDALE,NC,27545,,,19192170008
-78.59754570204376,35.776103057968278,2513,F32F283C-14F7-BD9C-CD4189F3328D6B43,Raleigh Country Club ,400 Donald Ross DR ,RALEIGH,NC,27601,35.776096,-78.597543,111111111919
-78.574567338824821,35.689092212095289,2514,F419019A-3048-9933-8014F07F6D794ACD,WHITE OAK STADIUM 14,1205 Timber DR E,GARNER,NC,27529,35.689085,-78.574565,19197797499
-78.324773468766423,35.83963868030586,2515,F446E29B-3048-9838-60DC885717AD91C1,SHEETZ #416,1406 N ARENDELL AVE ,ZEBULON,NC,27597,35.839632,-78.324771,19194042347
-78.588777038125386,35.907195737458238,2516,6B88F414-0367-D2D1-16671570D92213A2,MARCO'S PIZZA #8072,1141 FALLS RIVER AVE ,RALEIGH,NC,27614,35.907189,-78.588774,19198477775
-78.645933350024265,35.785566169028819,2517,6C9260C9-3048-9838-605895BC64BC38BD,PRIMP SALONBAR,401 N WEST ST ,RALEIGH,NC,27603,35.785559,-78.645931,
-78.654420703426879,35.720585868424358,2518,6DB43FC2-D325-A8CA-C1C0526A6B6E3294,DENNY'S #8890,4380 FAYETTEVILLE  RD ,RALEIGH,NC,27603,35.720579,-78.654418,19197710815
-78.844609624854897,35.720854464901457,2519,6E135C2F-3048-94EE-98E68CC4D892E793,Hwy 55,802 PERRY RD ,APEX,NC,27502,35.720847,-78.844607,
-78.509683955249969,35.977540146234603,2520,710A804A-CBC6-9543-9E80D2E749391183,OLDE ENGLISH TEA ROOM & GIFT SHOPPE,219 S WHITE ST,WAKE FOREST,NC,27587-2741,35.977533,-78.509681,19195566910
-78.812413760181414,35.784398522783874,2521,71FEEBC7-14D8-61EA-BD6A90418372F656,ORIENT GARDEN RESTAURANT,1233 NW MAYNARD RD ,CARY,NC,27513-8720,35.784391,-78.812411,19193801323
-78.324157112978682,35.82039347842526,2522,F6F72CBB-DAE1-C020-70568A01B086A1AF,SCOTCHMAN #3195,503 W GANNON AVE ,ZEBULON,NC,27597-2509,35.820386,-78.324155,19192690560
-78.776049105266779,35.595494488944212,2523,F98FC85C-EF4F-63B2-BF7BC6D53B4677CC,KING WOK CHINESE RESTAURANT,7405 N SUNSET LAKE RD ,FUQUAY VARINA,NC,27526,35.595487,-78.776046,19195776852
,,2524,F9A4E845-1422-201B-19C87A3E830F2A2D,Jersey Mike's Subs #3008-B,8111-107 Creedmoor RD ,RALEIGH,NC,27613,,,19198706003
-78.539834147359926,35.95486549844604,2525,F9AC9635-F6F0-55FC-2345136B10105603,Chili's #1393,11380 Capital BLVD ,WAKE FOREST,NC,27587,35.954858,-78.539832,19195540488
-78.600076204475513,35.849552142631268,2526,F9E34C4A-BE4D-C2A2-C18FC4C10710AF3B,FITZGERALD'S SEAFOOD,2105 E MILLBROOK RD ,RALEIGH,NC,27604,35.849545,-78.600074,111111111111111
,,2527,FAB2F459-11A5-144B-670CDCA3CBF52760,China Wok,7440-143 Louisburg RD ,RALEIGH,NC,27616,,,19198629898
-78.772633754690673,35.828614122024945,2528,FC687B10-CCB5-BCDE-5D36C65446E23099,Ãn,2800 RENAISSANCE PARK PL ,CARY,NC,27513,35.828607,-78.772631,19196779229
-78.578472610837949,35.870743438052195,2529,FD58B243-A041-2B68-A8E1993F19EAB0F2,ESPIGA BAKERY,6320 CAPITAL BLVD #123,RALEIGH,NC,27616,35.870736,-78.57847,111111111111111
-78.82752522885454,35.790589622523207,2530,FD7AB049-88E5-1592-C6F2BBA10323566D,ROLY POLY ROLLED SANDWICHES,4224 NW CARY PKY ,CARY,NC,27513-8411,35.790583,-78.827523,19194628200
-78.489997096104574,35.796396198628067,2531,FDFC877E-A3DD-B017-B89F916FEA0360B3,YAMATO JAPANESE SUSHI & STEAK HOUSE,7110 KNIGHTDALE  BLVD ,KNIGHTDALE,NC,27545,35.796389,-78.489995,111111111111111
-78.819003741062687,35.745216343586563,2532,FE1B92D7-CE90-958B-58E90912B04463D9,LA PIZZA VOLANTE,1871 Lake Pine  DR ,CARY,NC,27511,35.745209,-78.819001,19194635606
-78.760257567386333,35.77377726132999,2533,FEFF8D16-0A7E-1A98-D06B98654E8F7A5A,DAVE AND BUSTERS,1105 WALNUT ST ,CARY,NC,27520,35.77377,-78.760255,19195356800
,,2534,FFB7749B-3048-98E7-0406109825927AB8,WANG'S BISTRO,877-405 E GANNON AVE ,ZEBULON,NC,27597,,,19192699788
-78.641121915009393,35.776336972680205,2535,7921C4AF-CF6C-9FFD-EDD3A31C45A9BBE0,JUSTICE CENTER CAFE,300 S SALISBURY ST ,RALEIGH,NC,27601,35.77633,-78.641119,19198319292
-78.644977335370584,35.775243477042693,2536,7B1E886E-D91C-A110-2790F183116CAABB,THE UNION TAVERN & JUNCTION SALON BAR,327 W DAVIE  ST ,RALEIGH,NC,27601,35.775236,-78.644975,111111919449
,,2537,7B3D0C87-92FE-3B83-67D1B693F7039471,SWEET LEAF CAFE,1313 N MAIN  ST ,RALEIGH,NC,27526,,,19197627169
-78.655068084204586,35.716443157134648,2538,7F723FB1-FDB7-CB0C-22116B0F6EE94E3D,POPEYES #11378,1701 PINEWINDS DR ,RALEIGH,NC,27603,35.716436,-78.655065,19193290069
-78.818006092695057,35.807728654681739,2539,7F884B08-E129-CF42-935B1A36A7699E68,LIME FRESH #6317,3305 VILLAGE MARKET  PL ,MORRISVILLE,NC,27560,35.807722,-78.818003,19193808461
-78.839211275017277,35.639882761522585,2540,84D22DE6-B0E8-F40C-630E13DA8D19CCF9,ACME PIZZA CO,204 Village Walk DR ,HOLLY SPRINGS,NC,27540,35.639876,-78.839209,19195528800
-78.641853554020585,35.784206161746567,2541,852569FA-93CE-3E23-772D1F0610CF8DAA,NC DELI,200 W LANE ST ,RALEIGH,NC,27603,35.784199,-78.641851,19197065172
-78.6929976296923,35.816777059428141,2542,8B63A56F-139E-6E52-AF8FE56443FF54D2,Subway #1119,2446 Wycliff RD,RALEIGH,NC,27607,35.81677,-78.692995,19197818122
-78.708620393661832,35.82533244623351,2543,8BC27D41-9676-F585-EAC09E62D465CDE5,CARIBOU COFFEE #312,3300 DURALEIGH RD ,RALEIGH,NC,27612,35.825325,-78.708618,111111111111111
-78.639400910089634,35.789438599458279,2544,8C8B3AEB-EAC7-C101-C9F137E94E3781FD,TYLER'S RESTAURANT & TAPROOM,18 SEABOARD  AVE ,RALEIGH,NC,27604,35.789432,-78.639398,19193220906
-78.600630083235899,35.836254275478254,2545,8D8E4741-C828-BC97-2447864D1FDDB24D,SMOKIN' GROOVES BAR AND GRILL,2253 NEW HOPE CHURCH RD ,RALEIGH,NC,27604,35.836247,-78.600627,19198503360
-78.559822239480766,35.940762614298528,2546,8E199F93-B085-D97E-AFA0666BF0E96605,SERGIO'S PIZZA,13200  NEW FALLS OF NEUSE  RD ,RALEIGH,NC,27614,35.940756,-78.55982,19195541000
-78.63794548492055,35.777519850268995,2547,9005,THE WILMOORE CAFE,223 S WILMINGTON ST ,RALEIGH,NC,27601,35.777513,-78.637943,111111111111111
-78.550258680587007,35.675402334045849,2548,9235C852-FC50-46F1-62B2931081135190,PIZZA PIT,5335 RAYNOR RD ,GARNER,NC,27529,35.675395,-78.550256,19196629101
-78.785816659298092,35.737591455041283,2549,92593D59-F850-559B-9F08267315243721,JACKPINER PUB,401 ASHVILLE AVE ,CARY,NC,27518,35.737584,-78.785814,111111191985
,,2550,9303,PRONTO PASTA,404-171 E SIX FORKS RD ,RALEIGH,NC,27609,,,111111111111111
-78.789380910650678,35.590763386844394,2551,9443,JASON'S PIZZA,726 N MAIN ST ,FUQUAY VARINA,NC,27526,35.590756,-78.789378,111111111111111
,,2552,956A862B-E448-7C40-A49F3655435B0FA9,ANOTHER BROKEN EGG,1211 MARKET CENTER  DR ,MORRISVILLE,NC,27560,,,19194651079
-78.50853760574546,35.950318424608071,2553,97BD5A1B-B1C8-DFE4-7D0FCEEDD7D80C67,SHEETZ #505,1895  S FRANKLIN ST ,WAKE FOREST,NC,27587,35.950311,-78.508535,19195566221
-78.782262957075631,35.914005062957322,2554,9939AD2C-9246-5340-485A365685ADB13A,SAN JOSE TACOS AND TEQUILA,7961 SKYLAND RIDGE PKY ,RALEIGH,NC,27617,35.913998,-78.78226,19199571400
-78.73531730420558,35.800301905696088,2555,99CB99EA-F3D4-6CDC-DCC9982F2125DCCC,WELLS FARGO  CAFE,1100 CORPORATE CENTER DR ,RALEIGH,NC,27607-5066,35.800295,-78.735315,19198527720
-78.557520350879088,35.943170896275234,2556,9B791557-9D3A-C5E7-FB105D7794FFE4BE,WAKEFIELD WINE CELLAR,13600 NEW FALLS OF NEUSE  RD ,RALEIGH,NC,27614,35.943164,-78.557518,19194129091
-78.844824222205773,35.818905061590286,2557,9F6DF91A-3048-94EE-98E69E33AF756757,MCDONALDS #4311,1001 MORRISVILLE CARPENTER RD ,MORRISVILLE,NC,27560,35.818898,-78.844822,19194607228
,,2558,9F898565-BC34-6E1F-C00794C6CD87A7C9,MURPHY DINING HALL,2200 TRINITY RD ,RALEIGH,NC,27695,,,19195137423
-78.638799671885309,35.776099506704369,2559,A04BE684-3048-98E5-1A8B00C558F82751,MANHATTAN CAFE,320 S WILMINGTON ST ,RALEIGH,NC,27601,35.776092,-78.638797,19198336105
-78.488751677718909,35.797126476228705,2560,A2A71A79-3048-98E5-1AFD6D8954D63252,MAMA MIA'S PIZZERIA & RESTAURANT,7142 KNIGHTDALE BLVD ,KNIGHTDALE,NC,27545,35.797119,-78.488749,19192175550
-78.691479909272147,35.991216847515688,2561,A5CBDC1E-9EE0-A019-53E545041FEE03B5,HARRIS TEETER #395 DELI,1432 BROGDEN WOODS DR ,WAKE FOREST,NC,27587,35.99121,-78.691477,19198704980
-78.862763309343435,35.738039243883506,2562,A706C6D3-C7F8-C1F3-B78A5879D60B77EC,RUDY'S PUB & GRILL,780 W Williams ST ,APEX,NC,27502,35.738032,-78.862761,19193035061
-78.647260691994703,35.880697416491323,2563,A8EAB059-06CA-EF88-23A3F3B5DDA89697,BIG CITY BAGELS & CAFE,7461 SIX FORKS  RD ,RALEIGH,NC,27615,35.88069,-78.647258,19198701045
-78.64902585247313,35.778295608349346,2564,AA400AD5-3048-98E5-1A6484A5F714022C,BOYLAN BRIDGE BREWPUB,201 S BOYLAN AVE ,RALEIGH,NC,27603,35.778289,-78.649023,19198038927
-78.53890868335229,35.951679290746689,2565,ABC1C603-03A3-7592-9007150E0F696D7C,TLAQUEPAQUE MEXICAN CUISINE,11206 CAPITAL  BLVD ,WAKE FOREST,NC,27587,35.951672,-78.538906,19195542545
,,2566,AC8FEA9E-3048-98E5-1A6FD2733A02025F,PANOPOLIS,2400 W TERMINAL BLVD ,RDU AIRPORT,NC,27623,,,
-78.583097706380968,35.868827319433699,2567,AE323FF0-EF19-3306-93C4C5BAEAF72404,PETRA GRILL,6089  CAPITAL BLVD ,RALEIGH,NC,27616,35.86882,-78.583095,111111111111111
-78.810745304555525,35.807698796132051,2568,B0B9FD93-B162-1279-80AF18A1663A2424,MEDALLION DINING SERVICE,1995 NW CARY  PKY ,MORRISVILLE,NC,27560,35.807692,-78.810743,19194608141
-78.64407302978951,35.775531071340083,2569,B19F2AED-E446-51E1-CE4611753E8FD109,CRANK ARM BREWING COMPANY,319 W DAVIE ST ,RALEIGH,NC,27601,35.775524,-78.64407,19192910643
,,2570,B1F2DF3F-AC80-F72D-2F97FD07407EB638,BI CAFE,5000 DAVIS DR ,RTP,NC,27709,,,19199931925
-78.593041003974832,35.90823089059603,2571,B21AA9CD-C654-62D5-80274CC47DB4ED1C,ATRIA OAKRIDGE DINING,10810 SANDY OAK LN ,RALEIGH,NC,27614,35.908224,-78.593038,19198482088
-78.765144199724887,35.791579490448392,2572,B624668B-3048-94EE-98C7D658A4310CAA,CHEF OF INDIA,748 E CHATHAM ST ,CARY,NC,27511-6928,35.791572,-78.765142,19194667273
-78.577892240518736,35.872410324391488,2573,B691B1AE-3048-983B-2647A091CB4DA7BB,HILTON GARDEN INN RESTAURANT,6412 CAPITAL  BLVD ,RALEIGH,NC,27616,35.872403,-78.57789,19198765650
-78.63858629441286,35.781869132379249,2574,B710C163-C358-8BDF-BDBAE165451472E4,PHARAOH'S @ THE MUSEUM,5 EDENTON  ST ,RALEIGH,NC,27601,35.781862,-78.638584,
,,2575,BADE7454-1422-201B-19E18814F94A4A22,Subway #3262,1813 N Harrison AVE ,CARY,NC,27513,,,19196781191
-78.71786951424879,35.815123180991769,2576,BBA7B7F0-B58E-AB71-F5FC37280B1E6079,IRIS,2110 BLUE RIDGE RD ,RALEIGH,NC,27607,35.815116,-78.717867,19196646834
-78.58806543121915,35.911401724880058,2577,BC703C8A-B6BA-49A3-E4F18549F26D8897,CAFE BUONGIORNO'S B,1300 FALLS RIVER AVE ,RALEIGH,NC,27614,35.911395,-78.588063,
-78.827539299758698,35.725223472449734,2578,BCD9D1FD-B946-7228-6C41E8702458828F,TOPPERS PIZZA,1710 CENTER ST ,APEX,NC,27546,35.725216,-78.827537,111111111111111
-78.624451962947305,35.873974669734096,2579,BCFD5C86-9155-9508-7009882BE9746787,"HWY 55 BURGERS, SHAKES, & FRIES",6613 FALLS OF NEUSE  RD ,RALEIGH,NC,27615,35.873968,-78.624449,19193292711
-78.582378073832089,35.873163468056696,2580,BD08840E-C55C-7863-09286BD5FC44A67C,PHO SUPER 9,6401 TRIANGLE PLANTATION DR ,RALEIGH,NC,27616,35.873156,-78.582375,19198781599
-78.780689710362481,35.735681678079736,2581,BE140A5A-D5B1-68CD-E074B733DC8AA28A,QUIZNO'S,2028 KILDAIRE FARM RD ,CARY,NC,27518,35.735675,-78.780687,19198540099
-78.877709689788873,35.759656411953387,2582,BEE4622F-96A2-1787-BFF518BB9A65F262,THE PIZZA DUDE,1763 W Williams ST,APEX,NC,27523,35.759649,-78.877707,19193036686
-78.600154151549319,35.90523604443085,2583,C0686023-973B-2078-564C8E97B5369054,GREEK FIESTA,9660 FALLS OF NEUSE RD ,RALEIGH,NC,27615,35.905229,-78.600152,19198488666
-78.795641563613472,35.70596639587238,2584,C08DCF1B-BE65-B4A2-C1ED2B27821042AF,BACK IN THE DAY CAFE,3470 KILDAIRE FARM  RD ,CARY,NC,27518,35.705959,-78.795639,19192676389
-78.643970984187746,35.774640288898432,2585,C0988CE6-9161-6366-98A6433D8793971A,THE FICTION KITCHEN,428 SE DAWSON ST ,RALEIGH,NC,27601,35.774633,-78.643968,19198314177
-78.596043910556105,35.847556891838785,2586,C165A2DB-08C8-21F3-FDAD90AC252B3F18,THE GARDEN ON MILLBROOK,2400 E MILLBROOK RD ,RALEIGH,NC,27604-2806,35.84755,-78.596041,19197908900
,,2587,C8B92477-1422-201B-192792FBC6452706,Monkey Joes,1747 Walnut ST ,CARY,NC,27511,,,19194617171
-78.783902802949555,35.786654191601251,2588,CB9D3B4E-7794-B914-6372108358EE78AE,UNVINE'D WINE BAR & TOPAS,201 W CHATHAM ST ,CARY,NC,27511,35.786647,-78.7839,19194810881
-78.658562262653732,35.789947913461035,2589,CC773007-05B0-C62D-6BCBBBAD6447118E,CAFE CATURRA,432 WOODBURN RD ,RALEIGH,NC,27605,35.789941,-78.65856,111111111111111
,,2590,D0233527-AF0E-8967-5D46C880E28F1113,TRAIN STATION SPORTS BAR & GRILL,301 - C  N HARRISON AVE ,CARY,NC,27513-4557,,,19194812442
-78.65517266747473,35.779781230029648,2591,D1526D40-D3ED-D8DA-A3E578C9DE0CC5AE,The Factory,851  W Morgan ST ,RALEIGH,NC,27603,35.779774,-78.65517,19198285233
-78.784011130916198,35.765156794942364,2592,D1BBB3A6-DC06-FE96-E0F098632A079ACA,FIREHOUSE SUBS #0528,100 WRENN DR ,CARY,NC,27511,35.76515,-78.784008,19195358502
