OBJECTID,BUSINESS_ID,SCORE,DATE_,DESCRIPTION,TYPE
2306,498087,97.5,2015-02-27T00:00:00.000Z,,routine
2307,501593,97.5,2015-02-11T00:00:00.000Z,,routine
2308,A55372B5-B899-6519-8E980B77C8A0621E,97.5,2015-02-12T00:00:00.000Z,,routine
2309,EF8098DD-DB15-C3A9-D86E18A52E4233BA,97.5,2015-02-11T00:00:00.000Z,,routine
2310,13447CB9-173A-16EC-D4AA19A5846F4252,97.5,2015-02-18T00:00:00.000Z,,routine
2311,527613,97.5,2015-02-20T00:00:00.000Z,,routine
2312,5761F7C0-E3AC-4B4F-AA8A4ADB538DE933,97.5,2015-02-26T00:00:00.000Z,,routine
2313,6175EA19-BB54-C6A9-BFEBA4A0E44ACA83,97.5,2015-02-20T00:00:00.000Z,,routine
2314,17E3F4BF-A308-8EBB-D544485A641143F3,98.5,2015-02-19T00:00:00.000Z,,routine
2315,500849,98.5,2015-02-11T00:00:00.000Z,,routine
2316,501070,98.5,2015-02-19T00:00:00.000Z,,routine
2317,501978,98.5,2015-02-10T00:00:00.000Z,,routine
2318,503902,98.5,2015-02-10T00:00:00.000Z,,routine
2319,503937,99,2015-02-11T00:00:00.000Z,,routine
2320,72C0C403-0BCA-9C8F-C3511B15107F1DC0,98.5,2015-01-21T00:00:00.000Z,,routine
2321,92E05BFE-BF2A-61AD-FE3B51C1D0D02A9B,98.5,2015-03-06T00:00:00.000Z,,routine
2322,B11D7AEF-049A-6A41-EB8928C7BC4055E7,99,2015-02-12T00:00:00.000Z,,routine
2323,B22AB604-1422-201B-199549B1BA58C095,99,2015-02-19T00:00:00.000Z,,routine
2324,D1BBB3A6-DC06-FE96-E0F098632A079ACA,98,2015-02-25T00:00:00.000Z,,routine
2325,496275,98,2015-02-23T00:00:00.000Z,,routine
2326,497947,99,2015-02-12T00:00:00.000Z,,routine
2327,498740,98,2015-02-24T00:00:00.000Z,,routine
2328,501134,98,2015-02-10T00:00:00.000Z,,routine
2329,52D12837-A20C-C127-A32356869DC83350,98.5,2015-02-27T00:00:00.000Z,,routine
2330,684D368F-B8B0-8BBE-FE2E2C861B1E406C,98.5,2015-02-16T00:00:00.000Z,,routine
2331,B563BA1E-C7EA-12B5-340D7E8DE3F518D6,98.5,2015-02-13T00:00:00.000Z,,routine
2332,B6B0BA5D-3048-94EE-98478BD231A27421,98,2015-03-06T00:00:00.000Z,,routine
2333,DCCC6ED5-103B-17C5-4858A9828639BABA,98,2015-02-25T00:00:00.000Z,,routine
2334,14CDC19B-1280-1321-E742109470F9748D,98.5,2015-03-04T00:00:00.000Z,,routine
2335,229243AD-BDB1-D108-8B281A24E6E770AC,98.5,2015-02-19T00:00:00.000Z,,routine
2336,22D8D63D-0A57-E8B1-965C6448D1A3A91B,99,2015-02-16T00:00:00.000Z,,routine
2337,496085,98.5,2015-02-27T00:00:00.000Z,,routine
2338,498704,98.5,2015-01-21T00:00:00.000Z,,routine
2339,4C64809E-E747-1703-C05E4DEEFD800E0A,98,2015-01-21T00:00:00.000Z,,routine
2340,669576D6-C484-11E8-9B35129AFF9A8FCD,98.5,2015-02-23T00:00:00.000Z,,routine
2341,7FC91CE2-1422-201B-198772EE5F649716,99,2015-03-02T00:00:00.000Z,,routine
2342,8BBE2BA6-A555-117C-24E8E88886C800A3,99,2015-02-13T00:00:00.000Z,,routine
2343,92B2A956-E872-3CE6-01F839926EFEB8FF,98.5,2015-03-02T00:00:00.000Z,,routine
2344,9F916817-111E-1081-F523836A3CC5596C,98,2015-02-20T00:00:00.000Z,,routine
2345,DE9D26F6-1422-201B-19B8DAE039240F9B,98,2015-01-23T00:00:00.000Z,,routine
2346,F6E939D3-1239-11AC-9AF5A2F649010DD1,98,2015-02-26T00:00:00.000Z,,routine
2347,116E4598-726F-F167-A6BCA48C0D11F8A9,98.5,2015-01-28T00:00:00.000Z,,routine
2348,13092C0D-1041-1333-F4A614B161E3451A,98.5,2015-02-09T00:00:00.000Z,,routine
2349,495584,98.5,2015-02-19T00:00:00.000Z,,routine
2350,4D496EB3-D45F-A0C7-A39432E0CD0C9053,99,2015-02-20T00:00:00.000Z,,routine
2351,500232,98,2015-03-02T00:00:00.000Z,,routine
2352,502048,98,2015-02-10T00:00:00.000Z,,routine
2353,503767,98.5,2015-02-09T00:00:00.000Z,,routine
2354,528048,98,2015-03-05T00:00:00.000Z,,routine
2355,6F9D4574-E5C6-8932-88E5CCC6D5FC1BDD,98.5,2015-02-20T00:00:00.000Z,,routine
2356,7F723FB1-FDB7-CB0C-22116B0F6EE94E3D,99,2015-02-09T00:00:00.000Z,,routine
2357,8B68C9F8-1341-B915-533D16449FA9288E,98,2015-02-23T00:00:00.000Z,,routine
2358,8BB57044-F8C9-D8F4-C85CE452E2F63FE3,98,2015-03-06T00:00:00.000Z,,routine
2359,B611A5E8-8BF5-C930-B7C4C544A27ADAB8,98,2015-03-03T00:00:00.000Z,,routine
2360,B90F734B-D6A5-85A7-6E5B623361362A50,98,2015-02-16T00:00:00.000Z,,routine
2361,BAE451A8-FB32-460D-3D6487E883BCC2EC,98.5,2015-01-16T00:00:00.000Z,,routine
2362,C0686023-973B-2078-564C8E97B5369054,98.5,2015-02-19T00:00:00.000Z,,routine
2363,C884CE57-976B-5F0F-FE1D7AA2175361DA,98.5,2015-02-20T00:00:00.000Z,,routine
2364,E41E8B10-DDAF-1266-FC83E743375C0995,98,2015-02-23T00:00:00.000Z,,routine
2365,F4092472-1089-15AD-215E768A1F694EE5,99,2015-02-27T00:00:00.000Z,,routine
2366,495341,99.5,2015-03-02T00:00:00.000Z,,routine
2367,961C4003-AAB8-B024-F6FE8FA43C8A5AE7,99.5,2015-02-27T00:00:00.000Z,,routine
2368,496327,99.5,2015-02-09T00:00:00.000Z,,routine
2369,501196,99.5,2015-02-18T00:00:00.000Z,,routine
2370,26D21FDE-FDD2-9AA8-B76FEA44028D6A9C,99.5,2015-02-13T00:00:00.000Z,,routine
2371,498255,99.5,2015-01-21T00:00:00.000Z,,routine
2372,C6C6F251-ED0F-4F14-6D77BEC7CBB25B8D,99.5,2015-03-03T00:00:00.000Z,,routine
2373,F49C7716-AE74-67C4-9B1A765F99757EA1,99.5,2015-02-25T00:00:00.000Z,,routine
2374,499855,99.5,2015-02-19T00:00:00.000Z,,routine
2375,14290AB6-9B18-110B-1386154418D6B9B6,87.5,2015-03-10T00:00:00.000Z,,routine
2376,173E3FC1-6806-1515-303E1059629678D2,87.5,2015-03-09T00:00:00.000Z,,routine
2377,261A813F-A0A4-B309-0BCE096E32E31B9F,91,2015-03-12T00:00:00.000Z,,routine
2378,498763,88,2015-03-11T00:00:00.000Z,,routine
2379,500650,91,2015-03-12T00:00:00.000Z,,routine
2380,501778,91.5,2015-03-11T00:00:00.000Z,,routine
2381,501941,90.5,2015-03-13T00:00:00.000Z,,followup
2382,59A1F717-F66F-4C98-15299D2C5E1C7D2B,85.5,2015-03-09T00:00:00.000Z,,routine
2383,6E68B0C9-FE67-39D3-C9BCBCFCDAD844E0,91.5,2015-03-13T00:00:00.000Z,,followup
2384,92BD34F3-D6BA-B06C-F73F8C4432AD7422,100,2015-03-12T00:00:00.000Z,,routine
2385,F98FC85C-EF4F-63B2-BF7BC6D53B4677CC,91.5,2015-03-09T00:00:00.000Z,,routine
2386,118EAA48-8A96-11A0-B962115131B0B272,92.5,2015-03-11T00:00:00.000Z,,routine
2387,419B9495-3048-98E7-04B94981720F4DCA,93,2015-03-13T00:00:00.000Z,,routine
2388,97B4FB96-88FB-899E-6FFC146BCEBA4918,94,2015-03-09T00:00:00.000Z,,routine
2389,99CB99EA-F3D4-6CDC-DCC9982F2125DCCC,92.5,2015-03-10T00:00:00.000Z,,routine
2390,B43CBB33-F465-7643-0937D34952A8F653,93.5,2015-03-13T00:00:00.000Z,,routine
2391,EF9E158F-E71D-523D-6634D299D2AA2DA0,92.5,2015-03-12T00:00:00.000Z,,routine
2392,314533A6-B5A4-12E6-D30A43B2E6BEE49D,93,2015-03-12T00:00:00.000Z,,routine
2393,498724,93,2015-03-11T00:00:00.000Z,,routine
2394,499704,93,2015-03-10T00:00:00.000Z,,routine
2395,CB73ED88-E7A6-EA70-429888202F546306,93.5,2015-03-12T00:00:00.000Z,,routine
2396,494978,94,2015-03-11T00:00:00.000Z,,routine
2397,496775,93.5,2015-03-11T00:00:00.000Z,,routine
2398,509015,94.5,2015-03-12T00:00:00.000Z,,routine
2399,5CA32AF8-12DC-8A8D-B7F011B81F2412F5,95,2015-03-13T00:00:00.000Z,,routine
2400,E31FAC93-D72A-B3A5-E3D9B5471D0CC605,95,2015-03-09T00:00:00.000Z,,routine
2401,3A6F9D88-9871-081F-42CC44322E31CEBA,95,2015-03-12T00:00:00.000Z,,routine
2402,495071,95,2015-03-12T00:00:00.000Z,,routine
2403,499542,94.5,2015-03-09T00:00:00.000Z,,routine
2404,509028,94.5,2015-01-20T00:00:00.000Z,,routine
2405,CB1E085F-1422-201B-19A94D4E0CA86E7D,95,2015-03-10T00:00:00.000Z,,routine
2406,500590,96,2015-03-10T00:00:00.000Z,,routine
2407,502091,96,2015-03-13T00:00:00.000Z,,routine
2408,498428,96,2015-03-12T00:00:00.000Z,,routine
2409,DEF00929-1422-201B-19D3206B4888482D,96,2015-03-10T00:00:00.000Z,,routine
2410,4B835715-9739-E234-4E1A2DC210F7C10C,93.5,2015-03-10T00:00:00.000Z,,routine
2411,501259,93.5,2015-03-13T00:00:00.000Z,,routine
2412,F9A9E07D-1422-201B-19728BB9FE445BD9,93.5,2015-03-11T00:00:00.000Z,,followup
2413,F7E15626-ADBB-A471-EF862D5BD076555C,95.5,2015-03-12T00:00:00.000Z,,routine
2414,6DDD824A-C437-8036-AAE46F5FA104B727,95.5,2015-03-13T00:00:00.000Z,,routine
2415,71FEEBC7-14D8-61EA-BD6A90418372F656,96,2015-03-11T00:00:00.000Z,,routine
2416,95EDE32C-F2D8-E9DD-AAA9146E7BBC679C,96,2015-03-13T00:00:00.000Z,,routine
2417,F9AC9635-F6F0-55FC-2345136B10105603,96,2015-03-11T00:00:00.000Z,,routine
2418,12910F57-A907-9A8A-80BADC0952CDF83E,95.5,2015-03-10T00:00:00.000Z,,routine
2419,14699CE7-16EA-107F-5785A741541502FF,96,2015-03-10T00:00:00.000Z,,followup
2420,B630742D-9C49-A5F4-FC5269B15B2C8E5A,95.5,2015-03-12T00:00:00.000Z,,routine
2421,B68772DF-5056-A20B-FA4CEAC54BF157A8,96,2015-03-13T00:00:00.000Z,,routine
2422,18AF645A-941C-4CD7-C3469308FC54E0E2,97,2015-03-12T00:00:00.000Z,,routine
2423,500358,97,2015-03-09T00:00:00.000Z,,routine
2424,100F694A-86A1-1842-7C1118D2F49043EE,96.5,2015-03-13T00:00:00.000Z,,routine
2425,501619,96.5,2015-03-09T00:00:00.000Z,,routine
2426,494954,97,2015-03-11T00:00:00.000Z,,routine
2427,497223,97,2015-03-11T00:00:00.000Z,,routine
2428,501898,97,2015-03-09T00:00:00.000Z,,routine
2429,C08DCF1B-BE65-B4A2-C1ED2B27821042AF,96.5,2015-03-11T00:00:00.000Z,,routine
2430,500483,96.5,2015-03-12T00:00:00.000Z,,routine
2431,501914,96.5,2015-03-12T00:00:00.000Z,,routine
2432,8AB9D76B-07F9-71EE-1437B87A7A68029B,96.5,2015-03-12T00:00:00.000Z,,routine
2433,16570520-F839-D5EB-5563BCD25769E0C0,97.5,2015-03-11T00:00:00.000Z,,routine
2434,498537,97.5,2015-03-12T00:00:00.000Z,,routine
2435,32D0ABA9-B28E-2393-C12A26A2C542B816,97.5,2015-03-09T00:00:00.000Z,,routine
2436,55DBD231-D9A0-5523-D85B0ED36BE709AF,97.5,2015-03-13T00:00:00.000Z,,routine
2437,A572FB17-BB5F-76CC-6B27A220CD9A55D1,97.5,2015-03-10T00:00:00.000Z,,routine
2438,EA520BBA-5056-A20B-FA61EBE9A70AA6B4,97.5,2015-03-13T00:00:00.000Z,,routine
2439,110E1E5C-A811-A68A-34B211CA88A71F77,98,2015-03-09T00:00:00.000Z,,routine
2440,188054C8-EA17-D7E4-283448B419D3106A,98.5,2015-03-09T00:00:00.000Z,,routine
2441,226B237E-D739-68B9-F54CA41AB9EA7F4E,98.5,2015-03-09T00:00:00.000Z,,followup
2442,26301E88-9486-28D6-4337A3B2F1693F52,99,2015-03-10T00:00:00.000Z,,routine
2443,3A78CC64-C697-EF45-7182504A69C409B1,98.5,2015-03-11T00:00:00.000Z,,routine
2444,495328,98,2015-03-11T00:00:00.000Z,,routine
2445,496150,98.5,2015-03-13T00:00:00.000Z,,routine
2446,498670,99,2015-03-13T00:00:00.000Z,,routine
2447,498688,99,2015-03-10T00:00:00.000Z,,routine
2448,500534,98,2015-03-12T00:00:00.000Z,,routine
2449,500713,99,2015-01-21T00:00:00.000Z,,routine
2450,5BEC7A4A-EFF6-FA15-70E2A54691263035,99,2015-03-09T00:00:00.000Z,,routine
2451,6F11FC86-3048-94EE-9868CE4FD1137E03,98.5,2015-03-13T00:00:00.000Z,,routine
2452,8334C411-15A0-1497-9928AA005B3081EC,98.5,2015-03-13T00:00:00.000Z,,routine
2453,C0FAA30B-D0FA-922D-FF7992B10D11CF68,98,2015-03-09T00:00:00.000Z,,routine
2454,568DB08D-149A-11B7-94CF123B39527CC7,99.5,2015-03-10T00:00:00.000Z,,routine
2455,501568,99.5,2015-03-10T00:00:00.000Z,,routine
2456,EF98C924-AADB-C935-DC0581F21EC0164B,94.5,2015-03-26T00:00:00.000Z,,routine
2457,0B8CAD6F-9F39-6789-01B377329CF62C1A,96,2015-03-24T00:00:00.000Z,,routine
2458,493871,95.5,2015-03-24T00:00:00.000Z,,routine
2459,498763,95.5,2015-03-27T00:00:00.000Z,,followup
2460,5133DCF2-04B5-55F3-98CF917D6654B8CA,95.5,2015-03-23T00:00:00.000Z,,routine
2461,7CEBE9B3-1422-201B-19230D9C2A35046B,95.5,2015-03-24T00:00:00.000Z,,routine
2462,22DCAC10-C327-C89A-BA8A9B9BB8F227D0,96,2015-03-28T00:00:00.000Z,,routine
2463,495123,95.5,2015-03-26T00:00:00.000Z,,routine
2464,496220,96,2015-03-24T00:00:00.000Z,,routine
2465,497709,95.5,2015-03-26T00:00:00.000Z,,routine
2466,508801,95.5,2015-03-26T00:00:00.000Z,,routine
2467,817E2F7B-5322-1469-E56F75490BB37BEF,95.5,2015-03-23T00:00:00.000Z,,routine
2468,A6497D25-E3AD-5C3F-3B47DC757A7F7E1C,96,2015-03-27T00:00:00.000Z,,routine
2469,F46A93E2-3048-9838-602CDFE975F10910,95.5,2015-03-23T00:00:00.000Z,,routine
2470,496455,95.5,2015-03-27T00:00:00.000Z,,routine
2471,498796,96,2015-03-24T00:00:00.000Z,,routine
2472,500905,96,2015-03-27T00:00:00.000Z,,routine
2473,A28F0F9B-CB36-151B-18B0995A346DE37C,95.5,2015-03-23T00:00:00.000Z,,routine
2474,1A88B69F-E7F4-0FDD-1A4CAF8BA885816C,96.5,2015-03-23T00:00:00.000Z,,routine
2475,1D9DCC38-1422-201B-1979963B7A7DF9CD,97,2015-03-25T00:00:00.000Z,,routine
2476,495567,96.5,2015-03-23T00:00:00.000Z,,routine
2477,499810,96.5,2015-03-23T00:00:00.000Z,,routine
2478,503759,96.5,2015-03-24T00:00:00.000Z,,routine
2479,84A0BA1C-1422-201B-194B241A91592F21,96.5,2015-03-25T00:00:00.000Z,,routine
2480,AABF6B67-EB0E-4201-11265A3FD56E76E6,96.5,2015-03-23T00:00:00.000Z,,routine
2481,499891,96.5,2015-03-25T00:00:00.000Z,,routine
2482,869D48D3-F4F0-5452-3F5A62EB7EF6D7B4,96.5,2015-03-26T00:00:00.000Z,,routine
2483,F131A5C8-5056-A20B-FAF92CF1C3DF6C85,96.5,2015-03-27T00:00:00.000Z,,routine
2484,496705,97,2015-03-23T00:00:00.000Z,,routine
2485,500899,97.5,2015-01-20T00:00:00.000Z,,routine
2486,6BC8C5E5-9738-A7E9-7194E8CC0328C643,97,2015-03-24T00:00:00.000Z,,routine
2487,FFDDDE34-A77E-D142-07EF41B212A679BF,97,2015-03-27T00:00:00.000Z,,routine
2488,1291FBA8-1805-186E-937613F25B65F04B,97,2015-03-27T00:00:00.000Z,,routine
2489,496200,97,2015-03-24T00:00:00.000Z,,routine
2490,4B6701EF-9BE7-5832-E35BE2770D734BDA,97,2015-03-26T00:00:00.000Z,,routine
2491,7172DAB6-F78B-0220-2E20AACE49858B6A,97,2015-03-24T00:00:00.000Z,,routine
2492,85DDEAB2-C05E-535B-A456A7ADFD0FE305,97.5,2015-03-24T00:00:00.000Z,,routine
2493,9235C852-FC50-46F1-62B2931081135190,97,2015-03-27T00:00:00.000Z,,routine
2494,9A38D1DB-E380-5E8A-192EA16C95C61B6D,97,2015-03-24T00:00:00.000Z,,routine
2495,10E3B019-E45C-6A2B-B7A3DB9F3521FDF5,97.5,2015-03-23T00:00:00.000Z,,routine
2496,495840,97.5,2015-03-27T00:00:00.000Z,,routine
2497,4E06C818-3048-98E5-1A9F70BF49E2720A,97.5,2015-03-24T00:00:00.000Z,,routine
2498,500553,97.5,2015-03-25T00:00:00.000Z,,routine
2499,63D309CF-B45C-28A8-931096D41F3F74DD,97,2015-03-24T00:00:00.000Z,,routine
2500,19E33663-1714-195A-D8E0691F204EE70B,92,2015-03-29T00:00:00.000Z,,routine
2501,497525,92,2015-03-31T00:00:00.000Z,,routine
2502,501868,100,2015-04-01T00:00:00.000Z,,routine
2503,512649,92,2015-03-30T00:00:00.000Z,,routine
2504,7B90ECCA-D781-7961-AD70A75466ABCF3D,97,2015-03-27T00:00:00.000Z,,routine
2505,9B345E4F-11DF-1290-1EDF5C6010C8B099,97,2015-03-23T00:00:00.000Z,,routine
2506,3AF38F4B-C01F-BBDE-BF8E0683045F8009,97,2015-03-25T00:00:00.000Z,,routine
2507,496311,97.5,2015-03-26T00:00:00.000Z,,routine
2508,A929ED30-083A-A126-EBACEC0A31D87980,97,2015-03-26T00:00:00.000Z,,routine
2509,5C9D1CC0-D5ED-29B0-371E750A3DFE3AC3,98,2015-03-24T00:00:00.000Z,,routine
2510,4A091C7F-EB2C-5A8C-B24359646582C21C,98.5,2015-03-26T00:00:00.000Z,,routine
2511,6A86228C-E097-4D52-28CA2B56BFB4E5DA,98.5,2015-03-25T00:00:00.000Z,,routine
2512,804AC9B6-B42E-6311-B5E41F735E5B20EC,98.5,2015-03-26T00:00:00.000Z,,routine
2513,974C47E4-C3D5-453D-EF90470F84914289,98.5,2015-03-25T00:00:00.000Z,,routine
2514,14A2929E-A041-025D-3ADECE95F0496E61,98,2015-03-23T00:00:00.000Z,,routine
2515,AA569673-3048-9838-FC0E03F0F7C0E458,98.5,2015-03-25T00:00:00.000Z,,routine
2516,01F7A0CB-0C0D-0E4F-4EE88C06A8A77091,90,2015-04-23T00:00:00.000Z,,routine
2517,261FC051-CFF5-1C8A-E0B8A0246DC5D440,91.5,2015-04-20T00:00:00.000Z,,routine
2518,497962,90,2015-04-22T00:00:00.000Z,,routine
2519,500897,90.5,2015-04-24T00:00:00.000Z,,routine
2520,505EB10A-9AC6-57CA-E37480E9C9CB6A8E,87.5,2015-04-23T00:00:00.000Z,,routine
2521,527924,87.5,2015-04-22T00:00:00.000Z,,routine
2522,527924,,2015-04-22T00:00:00.000Z,,routine
2523,117AA727-1100-178D-CBD6C473451776C6,93,2015-04-20T00:00:00.000Z,,routine
2524,53A8555A-FB38-0422-93EA972B6CDDA03E,93,2015-04-24T00:00:00.000Z,,routine
2525,494760,99,2015-03-26T00:00:00.000Z,,routine
2526,66291213-5056-A20B-FA2317FCC698EACA,99,2015-03-24T00:00:00.000Z,,routine
2527,A5CBDC1E-9EE0-A019-53E545041FEE03B5,99,2015-03-25T00:00:00.000Z,,routine
2528,A94DC242-1505-64A4-7730BBEC7C189129,99,2015-03-24T00:00:00.000Z,,routine
2529,CDD5770B-C900-3419-35FC4D6F730C2241,99,2015-03-23T00:00:00.000Z,,routine
2530,3C5600AE-1422-201B-192D0A39D4380CD0,90,2015-04-08T00:00:00.000Z,,routine
2531,496147,100,2015-04-09T00:00:00.000Z,,routine
2532,9EF8E1F2-F222-3AD3-2CCD647EDEC86D29,92,2015-04-08T00:00:00.000Z,,routine
2533,E7936A14-E419-5A6B-ACDE95F397D384C8,92,2015-04-09T00:00:00.000Z,,routine
2534,F23659B5-00BC-5B7D-74DC47500072FB7F,,2015-01-09T00:00:00.000Z,,initial
2535,501369,93.5,2015-04-07T00:00:00.000Z,,routine
2536,59F01910-ECA7-8E77-2B5BD0B17A75B5D8,93.5,2015-04-10T00:00:00.000Z,,routine
2537,5D78C607-705B-1457-631B6795E5CB73F1,93,2015-04-08T00:00:00.000Z,,routine
2538,9985A1EC-1496-7241-925B1496DDDB6F6D,92.5,2015-04-06T00:00:00.000Z,,routine
2539,C689130C-0FC2-13F2-AD6F2648753473DF,93,2015-04-06T00:00:00.000Z,,routine
2540,61047990-004C-80CC-A839672FA5AD75F1,93,2015-04-08T00:00:00.000Z,,routine
2541,8B5328A8-B2E0-4E19-155FDA6E9403376C,93.5,2015-04-07T00:00:00.000Z,,routine
2542,E768D9D0-E273-A23D-1BC527FB6C1EF9D5,92.5,2015-04-10T00:00:00.000Z,,routine
2543,500747,92.5,2015-04-07T00:00:00.000Z,,routine
2544,94087EC1-F074-A22A-5746E187160A9B24,100,2015-03-30T00:00:00.000Z,,routine
2545,9417889D-DA6B-1CC0-F25DC9F572AB19E2,90,2015-03-31T00:00:00.000Z,,routine
2546,A189DAFF-1569-1909-365419F09D361ECF,91.5,2015-03-30T00:00:00.000Z,,routine
2547,B0F532FE-AB09-4B00-D61605D9F2A45851,92,2015-04-02T00:00:00.000Z,,routine
2548,F419019A-3048-9933-8014F07F6D794ACD,100,2015-03-31T00:00:00.000Z,,routine
2549,501028,93.5,2015-04-02T00:00:00.000Z,,routine
2550,EA6827A5-5056-A20B-FA677145F91CB174,93,2015-04-02T00:00:00.000Z,,routine
2551,B450A405-E085-B166-0BABBDE562D2B946,93.5,2015-04-02T00:00:00.000Z,,routine
2552,1401C278-9748-837E-882812F97DF7DD56,93,2015-04-02T00:00:00.000Z,,routine
2553,11C40812-1060-9D6F-AE04129347F2A7D2,93.5,2015-03-31T00:00:00.000Z,,routine
2554,13DE1BDC-66EE-19C3-A0AC911834FBE245,92.5,2015-04-01T00:00:00.000Z,,routine
2555,3E55D37D-93A8-7497-18BDD860E97D0761,93,2015-03-31T00:00:00.000Z,,routine
2556,508972,93,2015-03-30T00:00:00.000Z,,routine
2557,7D477D2E-1422-201B-19C903267A7DE8D6,93,2015-04-02T00:00:00.000Z,,routine
2558,18FA02FE-FB48-91F4-3AA518C51D19516A,95,2015-03-29T00:00:00.000Z,,routine
2559,498237,95,2015-03-30T00:00:00.000Z,,routine
2560,498694,95,2015-03-31T00:00:00.000Z,,routine
2561,500537,95,2015-03-31T00:00:00.000Z,,routine
2562,693EC234-8C06-B26F-3BE1149B0B8EFC97,95,2015-03-30T00:00:00.000Z,,routine
2563,896AA596-9419-D59C-8F30BA8CB07FA9C0,95,2015-03-30T00:00:00.000Z,,routine
2564,09CD5F39-BB6A-3A29-5521E52514E45641,95.5,2015-03-31T00:00:00.000Z,,routine
2565,108727C3-DF68-9215-BAE94296FF9EDA15,95.5,2015-03-31T00:00:00.000Z,,routine
2566,19499364-9423-1867-E00010EA6E164052,96,2015-03-29T00:00:00.000Z,,routine
2567,495781,96,2015-03-31T00:00:00.000Z,,routine
2568,496879,95.5,2015-03-30T00:00:00.000Z,,routine
2569,497477,96,2015-04-01T00:00:00.000Z,,routine
2570,499527,96,2015-03-31T00:00:00.000Z,,routine
2571,499801,95.5,2015-04-02T00:00:00.000Z,,routine
2572,499931,95.5,2015-03-31T00:00:00.000Z,,routine
2573,4BC14D66-DE88-67D8-89BA96989DA82655,95.5,2015-03-30T00:00:00.000Z,,routine
2574,4DD48454-E096-9B1D-1F9569D81C76345B,95.5,2015-03-31T00:00:00.000Z,,routine
2575,503825,95.5,2015-04-01T00:00:00.000Z,,routine
2576,8E651128-F5D9-1936-246B1771906FF55B,95.5,2015-03-30T00:00:00.000Z,,routine
2577,DF256C36-CD54-33EE-E8AB3CB7291D6D4C,96.5,2015-03-31T00:00:00.000Z,,routine
2578,AFA3F6E6-E928-F531-2F7815064015EF92,95.5,2015-03-31T00:00:00.000Z,,routine
2579,D47A2F2E-ECB4-1E5B-13182D4C37F1E723,96,2015-03-31T00:00:00.000Z,,routine
2580,FC646EB8-FD33-5661-475A358EF233ACEE,95.5,2015-04-03T00:00:00.000Z,,routine
2581,127318E7-14CF-FBAF-4341170F855920B5,96.5,2015-04-02T00:00:00.000Z,,routine
2582,340A05D6-ECBA-1CE6-0979DEA37768F20A,96.5,2015-03-31T00:00:00.000Z,,routine
2583,527355,96.5,2015-03-30T00:00:00.000Z,,routine
2584,28FC0E9B-BB87-FE44-52FFC635A4FC8A1C,96.5,2015-03-30T00:00:00.000Z,,routine
2585,496902,96.5,2015-03-31T00:00:00.000Z,,routine
2586,497995,97.5,2015-03-31T00:00:00.000Z,,routine
2587,7F4CA6AA-DE99-248F-712B966A4FB01DA1,97.5,2015-03-31T00:00:00.000Z,,routine
2588,F215DE9A-1422-201B-19801008E496402E,97.5,2015-03-30T00:00:00.000Z,,routine
2589,4255DAA9-B1D6-1884-1771437E8C4B9A77,97,2015-04-02T00:00:00.000Z,,routine
2590,495627,97,2015-04-02T00:00:00.000Z,,routine
2591,497583,97.5,2014-09-26T00:00:00.000Z,,routine
2592,8BC82CCD-ACAF-D6D8-D5BAF1627B2E4045,97.5,2015-04-02T00:00:00.000Z,,routine
2593,EB128562-E905-EFE9-D8F185BEE4EB0588,97,2015-03-31T00:00:00.000Z,,routine
2594,2C982E49-ED53-0DD6-74B60CC60602984A,97.5,2015-03-30T00:00:00.000Z,,routine
2595,497583,97,2015-03-31T00:00:00.000Z,,routine
2596,500674,97,2015-03-31T00:00:00.000Z,,routine
2597,A7B2C5DD-1433-D13B-C483F0B0390B80E1,97,2015-03-30T00:00:00.000Z,,routine
2598,25FEF9B7-AB6D-160F-E84B54ED0078989F,97.5,2015-04-01T00:00:00.000Z,,routine
2599,62E6157E-AF22-B7BF-ED7296FB97F0440B,97,2015-03-31T00:00:00.000Z,,routine
2600,503760,98.5,2015-04-01T00:00:00.000Z,,routine
2601,497911,98.5,2015-03-31T00:00:00.000Z,,routine
2602,C009BEE0-A31E-63AD-AFF3F0FFBDDB31C4,98,2015-04-02T00:00:00.000Z,,routine
2603,B6B19415-C048-849F-42B88BB5044485A5,98.5,2015-03-30T00:00:00.000Z,,routine
2604,D676F31D-A108-D34F-A7969E758D9BEBFB,98.5,2015-04-02T00:00:00.000Z,,routine
2605,194B6619-1014-8C9B-876412C4C14823C6,99.5,2015-03-31T00:00:00.000Z,,routine
2606,501471,99,2015-03-30T00:00:00.000Z,,routine
2607,04E10D16-9130-8BD5-E43CEB3D7DE37DC5,87,2015-03-17T00:00:00.000Z,,routine
2608,13E63639-13DF-13EB-F1A0679523BCA5CF,90,2015-03-19T00:00:00.000Z,,routine
2609,14C209AC-794A-10A6-FA1F71D149FDA222,90.5,2015-03-19T00:00:00.000Z,,routine
2610,496643,91,2015-03-16T00:00:00.000Z,,routine
2611,496657,91,2015-03-18T00:00:00.000Z,,routine
2612,497065,88,2015-03-17T00:00:00.000Z,,routine
2613,499712,90.5,2015-03-20T00:00:00.000Z,,routine
2614,4B5FBC8A-0BAE-A63F-DA41A4A021E4BB55,90,2015-03-16T00:00:00.000Z,,routine
2615,4E8BC2B5-DBA4-E769-A10C72259BBDA23B,92,2015-03-16T00:00:00.000Z,,routine
2616,500846,100,2015-03-18T00:00:00.000Z,,routine
